firstname;lastname;IBAN;category;amount;name;description;date
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R96;Clothing;-767,05;Kassulke Group;at dolor quis odio consequat;17/08/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R97;Jewelery;275,64;Conn, King and Ondricka;in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie;5/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R98;Books;-1.081,77;Farrell, Luettgen and Nitzsche;consectetuer adipiscing elit proin interdum mauris;30/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R99;Automotive;-142,94;Collins, Bergnaum and Braun;amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus;5/09/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R100;Toys;60,29;Herzog-McKenzie;ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non;10/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R101;Computers;-1.241,66;Corkery-Runolfsdottir;nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et;26/09/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R102;Books;114,74;Kunde, Marks and Wilderman;pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa;12/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R103;Grocery;372,83;Predovic, D'Amore and Balistreri;pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper;3/01/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R104;Jewelery;-1.030,40;Herman-Botsford;erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non;26/08/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R105;Automotive;-558,65;Watsica and Sons;mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor;2/01/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R106;Movies;-927,37;Anderson Group;magna ac consequat metus sapien ut;13/09/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R107;Outdoors;-977,52;Heidenreich, Hackett and Nikolaus;varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla;12/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R108;Tools;431,83;Zemlak, Herzog and Hickle;accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis;5/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R109;Books;305,19;Pouros-Zemlak;amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci;26/12/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R110;Garden;242,19;Cummerata-Jones;non mauris morbi non lectus aliquam sit amet;7/01/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R111;Books;-499,38;Fadel and Sons;dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet;10/09/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R112;Health;175,98;Flatley, VonRueden and White;nulla ut erat id mauris vulputate elementum;3/01/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R113;Beauty;396,36;Stanton-Bins;nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo;6/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R114;Books;197,82;Lehner Inc;tortor quis turpis sed ante vivamus;9/01/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R115;Sports;-527,68;Friesen-Ondricka;mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue;22/01/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R116;Kids;-1.165,86;Schamberger Group;;4/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R117;Sports;-123,67;Howell Inc;ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit;16/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R118;Toys;440,10;Macejkovic-Kilback;sodales scelerisque mauris sit;19/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R119;Toys;-50,53;Osinski, Jacobson and Dach;venenatis turpis enim blandit mi in porttitor pede;3/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R120;Books;-886,66;Shanahan, Kautzer and Muller;in ante vestibulum ante ipsum primis in faucibus orci luctus et;18/01/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R121;Baby;-164,77;Lubowitz Inc;dapibus dolor vel est donec odio justo sollicitudin;6/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R122;Shoes;423,22;Hettinger-Hermann;magna vulputate luctus cum sociis natoque penatibus et;6/11/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R123;Shoes;-453,33;Sipes-Effertz;sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec;28/06/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R124;Home;-291,94;Abbott, Yundt and Toy;praesent lectus vestibulum quam sapien;18/06/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R125;Books;31,06;Roberts-Wintheiser;maecenas leo odio condimentum id luctus nec molestie sed;24/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R126;Games;186,78;O'Kon Group;curae nulla dapibus dolor vel est donec;6/08/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R127;Health;415,64;Mohr-Harvey;justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem;1/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R128;Sports;-256,48;Boehm-Herman;erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas;5/02/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R129;Toys;-1.161,21;Macejkovic-Gerlach;at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas;3/01/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R130;Kids;-18,58;Corwin Inc;platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque;14/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R131;Kids;-342,76;Schumm-Gerhold;mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed;20/02/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R132;Grocery;345,13;Towne-Rohan;nunc purus phasellus in felis donec semper sapien a libero nam dui;10/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R133;Sports;402,82;Schroeder LLC;;5/02/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R134;Beauty;-229,03;Hettinger LLC;auctor gravida sem praesent id massa;9/04/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R135;Outdoors;-1.022,57;Kuphal-Murphy;sagittis nam congue risus semper porta volutpat quam;5/01/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R136;Computers;259,93;Brakus-Hammes;nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque;11/06/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R137;Music;-863,65;Keeling Group;eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a;15/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R138;Outdoors;-358,99;Legros, Padberg and Oberbrunner;pede posuere nonummy integer;24/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R139;Industrial;-487,28;Weimann Group;interdum venenatis turpis enim blandit mi in porttitor;17/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R140;Automotive;-328,67;Johnson-Koss;consequat lectus in est risus auctor sed tristique in;1/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R141;Movies;196,32;Wisoky and Sons;duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat;28/06/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R142;Jewelery;134,50;Donnelly Inc;in felis donec semper sapien a libero nam;18/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R143;Music;-477,87;Nolan, Hammes and Nitzsche;vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget;27/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R144;Shoes;-351,68;Cormier LLC;consequat nulla nisl nunc nisl duis bibendum felis sed interdum;8/05/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R145;Kids;-447,72;Cassin-Larson;curae duis faucibus accumsan odio curabitur convallis duis consequat;17/02/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R146;Health;-854,81;Jast-Howell;est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl;13/12/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R147;Kids;-566,98;Rutherford-Bahringer;elit proin interdum mauris non ligula pellentesque;23/09/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R148;Toys;-830,83;Conroy, Armstrong and Witting;eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo;29/03/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R149;Music;144,86;Muller, Kirlin and Lakin;;1/03/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R150;Books;-321,73;Kuhic, Robel and Kuvalis;eget massa tempor convallis;8/06/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R151;Electronics;-365,78;King, Pouros and Hayes;tristique tortor eu pede;16/10/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R152;Movies;313,15;Greenholt, Block and Barton;;27/08/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R153;Games;-559,50;Wilkinson, Koelpin and Hegmann;amet nunc viverra dapibus nulla suscipit ligula;14/12/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R154;Computers;-11,50;Larkin Group;pharetra magna ac consequat metus sapien ut nunc vestibulum ante;9/12/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R155;Computers;-779,89;Jerde, Walter and Frami;sit amet consectetuer adipiscing elit proin risus praesent;29/08/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R156;Tools;23,27;Mayert-Nitzsche;sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget;17/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R157;Clothing;-0,72;Little LLC;enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id;18/02/2021
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R158;Shoes;-1.266,10;Lehner, Kling and Stanton;nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est;13/11/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R159;Outdoors;201,06;Harris-Johnson;amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit;12/07/2020
Andrée;Filpo;FR37 5473 2118 98UP GFCV NJSV R160;Electronics;-99,05;Littel, Sauer and Johnson;eros vestibulum ac est lacinia nisi venenatis tristique fusce congue;11/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 37;Automotive;1,31;Rippin, Parisian and Rohan;lectus pellentesque eget nunc;1/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 38;Beauty;113,03;Predovic-Harvey;enim sit amet nunc viverra dapibus nulla;25/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 39;Toys;-468,48;Schowalter and Sons;posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac;15/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 40;Baby;-20,12;Dibbert-Bergstrom;curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer;17/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 41;Computers;94,63;Will, Hettinger and Abbott;magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes;15/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 42;Automotive;-110,19;Kuphal, Emard and Smitham;nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus;13/06/2020
Magali;Frearson;DE91 8440 0432 8940 7184 43;Shoes;-81,03;Wilkinson LLC;purus eu magna vulputate luctus cum sociis natoque penatibus et magnis;14/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 44;Kids;431,88;Hyatt, Hintz and Gerhold;vel ipsum praesent blandit;23/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 45;Shoes;-1.215,78;Harber and Sons;nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus;30/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 46;Kids;141,12;Dare, Schimmel and Morissette;venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est;19/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 47;Industrial;-829,19;Hintz Inc;pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est;26/08/2020
Magali;Frearson;DE91 8440 0432 8940 7184 48;Grocery;-976,86;Heidenreich Group;eu sapien cursus vestibulum proin eu mi nulla ac;30/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 49;Tools;-530,74;Block-Rogahn;ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra;11/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 50;Tools;438,11;O'Kon, DuBuque and McKenzie;dapibus nulla suscipit ligula in lacus curabitur at;20/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 51;Electronics;-378,58;Denesik, Beahan and Rempel;volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea;7/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 52;Computers;-698,58;McGlynn Group;eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut;5/08/2020
Magali;Frearson;DE91 8440 0432 8940 7184 53;Jewelery;432,73;Lebsack-Kertzmann;nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum;6/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 54;Music;-444,24;Harris, Rau and Feil;pede ullamcorper augue a suscipit nulla elit ac nulla;11/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 55;Movies;279,25;Rowe, Herman and Armstrong;vestibulum ante ipsum primis in faucibus orci luctus;1/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 56;Music;-1.062,32;Grimes Inc;vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices;2/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 57;Baby;-389,92;Roberts-Muller;rhoncus mauris enim leo rhoncus;11/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 58;Beauty;-1.210,58;Kshlerin-Kuhn;dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel;30/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 59;Tools;-669,62;Lind-Sanford;vel lectus in quam fringilla rhoncus mauris;9/06/2020
Magali;Frearson;DE91 8440 0432 8940 7184 60;Home;-1.003,19;Marks Group;consectetuer adipiscing elit proin interdum mauris non;10/05/2020
Magali;Frearson;DE91 8440 0432 8940 7184 61;Computers;42,21;Schiller, Dietrich and Quigley;ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor;29/09/2020
Magali;Frearson;DE91 8440 0432 8940 7184 62;Tools;415,99;Olson, Weissnat and Christiansen;vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros;21/02/2020
Magali;Frearson;DE91 8440 0432 8940 7184 63;Jewelery;-1.057,45;D'Amore, Abshire and Predovic;scelerisque quam turpis adipiscing;29/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 64;Industrial;-1.084,26;Jacobs, Hessel and Herzog;volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at;23/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 65;Health;-273,21;Corkery Inc;sapien placerat ante nulla justo aliquam quis turpis;12/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 66;Jewelery;153,88;Predovic, Greenfelder and Macejkovic;non sodales sed tincidunt eu felis fusce posuere felis sed lacus;23/05/2020
Magali;Frearson;DE91 8440 0432 8940 7184 67;Computers;-1.213,41;Donnelly-Dibbert;est phasellus sit amet erat nulla tempus vivamus in felis eu sapien;4/05/2020
Magali;Frearson;DE91 8440 0432 8940 7184 68;Industrial;-887,05;Johnston, Dickinson and Boyle;vulputate elementum nullam varius nulla facilisi cras;9/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 69;Industrial;-774,15;Schoen Group;id sapien in sapien iaculis;5/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 70;Health;-28,48;Fay, Hessel and Grady;;6/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 71;Sports;-842,39;Douglas-Bechtelar;semper sapien a libero nam dui proin leo odio;8/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 72;Outdoors;-760,90;Upton Group;vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien;2/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 73;Automotive;-1.199,64;Gerlach-Daugherty;non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales;27/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 74;Home;-1.119,80;Padberg and Sons;quam turpis adipiscing lorem vitae mattis;15/08/2020
Magali;Frearson;DE91 8440 0432 8940 7184 75;Baby;-968,22;Beer-Runolfsson;sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales;5/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 76;Health;-616,31;Ruecker, Borer and Hansen;mauris non ligula pellentesque ultrices phasellus id sapien in sapien;11/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 77;Health;-634,72;Ritchie-Christiansen;vestibulum ante ipsum primis;16/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 78;Electronics;-766,47;Jones LLC;rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend;13/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 79;Jewelery;-332,14;Runolfsson Inc;curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu;3/09/2020
Magali;Frearson;DE91 8440 0432 8940 7184 80;Books;250,57;Jones-Kuphal;;25/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 81;Outdoors;-62,70;Champlin, Swift and Borer;curae mauris viverra diam vitae quam suspendisse;15/02/2020
Magali;Frearson;DE91 8440 0432 8940 7184 82;Grocery;-156,17;Ankunding, Connelly and Grimes;lacinia erat vestibulum sed magna at nunc commodo placerat praesent;31/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 83;Industrial;-207,11;Mohr-McDermott;velit vivamus vel nulla eget eros elementum pellentesque;27/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 84;Books;-742,35;Cummings and Sons;dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo;27/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 85;Books;-1.139,91;Hudson-Wehner;metus sapien ut nunc vestibulum ante ipsum primis in faucibus;24/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 86;Computers;87,34;Ankunding-Brakus;maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum;29/08/2020
Magali;Frearson;DE91 8440 0432 8940 7184 87;Industrial;-815,38;Hayes-Hilll;;7/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 88;Health;-1.246,66;Stehr-Hoppe;hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien;25/04/2020
Magali;Frearson;DE91 8440 0432 8940 7184 89;Movies;119,86;Bahringer LLC;libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed;11/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 90;Baby;-943,35;Boyer LLC;;30/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 91;Industrial;-717,40;Howe Group;justo pellentesque viverra pede ac;7/05/2020
Magali;Frearson;DE91 8440 0432 8940 7184 92;Music;494,10;Zemlak LLC;curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu;13/08/2020
Magali;Frearson;DE91 8440 0432 8940 7184 93;Shoes;-973,19;Klein-Wilderman;ornare consequat lectus in;29/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 94;Games;-938,12;Fisher Inc;pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor;2/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 95;Health;-428,07;Schamberger Inc;mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam;28/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 96;Tools;-158,45;Hane-Armstrong;in faucibus orci luctus et ultrices;6/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 97;Kids;-216,66;Simonis Group;in congue etiam justo etiam pretium iaculis justo in hac;16/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 98;Clothing;-453,07;Wisoky, D'Amore and Bogisich;iaculis justo in hac habitasse platea;9/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 99;Toys;-505,63;White, Predovic and Brown;neque libero convallis eget eleifend;10/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 100;Movies;171,65;O'Conner-Beahan;ac est lacinia nisi venenatis tristique fusce congue diam id;21/02/2020
Magali;Frearson;DE91 8440 0432 8940 7184 101;Music;-534,75;Pfeffer Inc;vel accumsan tellus nisi eu orci;30/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 102;Garden;-840,74;Hane Group;ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum;5/06/2020
Magali;Frearson;DE91 8440 0432 8940 7184 103;Music;-1.231,99;Homenick, Klein and Jacobs;justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie;28/06/2020
Magali;Frearson;DE91 8440 0432 8940 7184 104;Kids;-842,74;Walker Group;lorem ipsum dolor sit amet consectetuer adipiscing;29/09/2020
Magali;Frearson;DE91 8440 0432 8940 7184 105;Jewelery;-826,26;Goldner-Murphy;non velit donec diam neque vestibulum;9/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 106;Toys;427,76;Konopelski Group;eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in;16/01/2021
Magali;Frearson;DE91 8440 0432 8940 7184 107;Jewelery;16,51;Rutherford Group;;14/09/2020
Magali;Frearson;DE91 8440 0432 8940 7184 108;Jewelery;-153,32;Fritsch-Towne;enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue;1/11/2020
Magali;Frearson;DE91 8440 0432 8940 7184 109;Health;272,40;Casper, Nikolaus and Hahn;sit amet lobortis sapien;11/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 110;Health;-527,64;Wolff-Brown;semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed;2/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 111;Music;-617,72;Tremblay-Schinner;metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra;11/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 112;Health;-1.287,86;Lehner-Connelly;nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis;24/01/2020
Magali;Frearson;DE91 8440 0432 8940 7184 113;Automotive;-180,90;Brekke, Dach and Konopelski;consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices;7/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 114;Sports;104,29;Dibbert, Berge and Borer;cubilia curae nulla dapibus;28/02/2020
Magali;Frearson;DE91 8440 0432 8940 7184 115;Games;-432,74;Terry-Predovic;cras non velit nec nisi vulputate nonummy;21/02/2021
Magali;Frearson;DE91 8440 0432 8940 7184 116;Kids;-677,08;Runolfsdottir, Hyatt and Feeney;non interdum in ante vestibulum ante ipsum primis in faucibus orci;31/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 117;Electronics;-414,18;Vandervort, Zulauf and Windler;dapibus augue vel accumsan tellus nisi eu orci;2/05/2020
Magali;Frearson;DE91 8440 0432 8940 7184 118;Beauty;-358,64;Rath-Hilpert;consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non;27/09/2020
Magali;Frearson;DE91 8440 0432 8940 7184 119;Computers;-525,99;Hermann, Wisoky and Nienow;odio consequat varius integer ac leo pellentesque ultrices mattis;1/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 120;Home;228,98;Marquardt-Grant;pulvinar sed nisl nunc rhoncus dui vel sem sed;26/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 121;Clothing;-309,60;Cummings LLC;duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget;21/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 122;Health;183,41;Sawayn and Sons;mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris;30/06/2020
Magali;Frearson;DE91 8440 0432 8940 7184 123;Games;-722,93;Gaylord, Gulgowski and Trantow;massa volutpat convallis morbi;1/12/2020
Magali;Frearson;DE91 8440 0432 8940 7184 124;Electronics;-407,90;Champlin, Jaskolski and Ruecker;est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl;14/03/2020
Magali;Frearson;DE91 8440 0432 8940 7184 125;Industrial;277,67;Stanton-Rutherford;lacus at turpis donec;21/10/2020
Magali;Frearson;DE91 8440 0432 8940 7184 126;Toys;-947,23;Krajcik-Nikolaus;ornare consequat lectus in;29/02/2020
Magali;Frearson;DE91 8440 0432 8940 7184 127;Sports;-780,67;Paucek Group;fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet;28/07/2020
Magali;Frearson;DE91 8440 0432 8940 7184 128;Jewelery;-1.286,07;Braun, Stroman and Stracke;in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi;19/06/2020
